axiom_pattern;axiom;template;question;question_type;op_category;ontology;file;question_type_short;op_category_short
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CompoundOfCollectiveMaterialEntities);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a compound of collective material entities.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CanonicityValueRegion);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a canonicity value region?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CanonicityValueRegion);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a canonicity value region. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CanonicityValueRegion);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a canonicity value region.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Organism);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only an organism?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Organism);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only an organism. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Organism);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only an organism.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ProcessQuality);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a process quality?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ProcessQuality);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a process quality. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ProcessQuality);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a process quality.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Plan);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a plan?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Plan);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a plan. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Plan);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a plan.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some MonoMolecularEntity);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a mono molecular entity?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some MonoMolecularEntity);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a mono molecular entity. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some MonoMolecularEntity);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a mono molecular entity.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Compound);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a compound?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Compound);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a compound. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Compound);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a compound.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalMass);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a physical mass?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalMass);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a physical mass. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PhysicalMass);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a physical mass.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Life);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only life?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Life);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only life. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Life);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only life.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CellularComponent);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a cellular component?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CellularComponent);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a cellular component. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some CellularComponent);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a cellular component.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TwoDimensionalPhysicalEntity);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a two dimensional physical entity?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TwoDimensionalPhysicalEntity);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a two dimensional physical entity. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TwoDimensionalPhysicalEntity);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a two dimensional physical entity.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ObjectQuality);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only an object quality?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ObjectQuality);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only an object quality. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ObjectQuality);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only an object quality.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Role);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a role?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Role);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a role. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Role);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a role.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ImmaterialThreeDimensionalPhysicalEntity);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only an immaterial three dimensional physical entity?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ImmaterialThreeDimensionalPhysicalEntity);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only an immaterial three dimensional physical entity. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some ImmaterialThreeDimensionalPhysicalEntity);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only an immaterial three dimensional physical entity.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonValueRegion);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a taxon value region?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonValueRegion);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a taxon value region. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonValueRegion);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a taxon value region.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some InstantaneousProcess);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only an instantaneous process?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some InstantaneousProcess);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only an instantaneous process. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some InstantaneousProcess);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only an instantaneous process.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Wave);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a wave?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Wave);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a wave. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Wave);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a wave.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Disposition);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a disposition?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Disposition);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a disposition. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Disposition);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a disposition.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Particular);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a particular at some time?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Particular);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a particular at some time. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some Particular);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a particular at some time.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PolyMolecularCompositeEntity);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a poly molecular composite entity?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PolyMolecularCompositeEntity);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a poly molecular composite entity. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PolyMolecularCompositeEntity);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a poly molecular composite entity.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PlanExecution);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a plan execution?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PlanExecution);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a plan execution. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some PlanExecution);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a plan execution.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonQuality);Does [X] [prop/*OP_HAS_NOUNS-infinitive] that is only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Does universe have a realization that is only a taxon quality?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonQuality);[X] [prop/*OP_HAS_NOUNS-third] that is only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe has a realization that is only a taxon quality. True or false?;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(hasRealization some TaxonQuality);True or false: [X] [prop/*OP_HAS_NOUNS-third] that is only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe has a realization that is only a taxon quality.;OP_HAS_NOUNS;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;has_nouns
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Universe);Is [X] [prop/*OP_IS_NOUNS_PREP] only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Is universe a realization of only universe?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Universe);[X] is [prop/*OP_IS_NOUNS_PREP] only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe is a realization of only universe. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Universe);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe is a realization of only universe.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some CollectiveProcess);Is [X] [prop/*OP_IS_NOUNS_PREP] only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Is universe a realization of only a collective process?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some CollectiveProcess);[X] is [prop/*OP_IS_NOUNS_PREP] only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe is a realization of only a collective process. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some CollectiveProcess);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe is a realization of only a collective process.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Condition);Is [X] [prop/*OP_IS_NOUNS_PREP] only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Is universe a realization of only a condition?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Condition);[X] is [prop/*OP_IS_NOUNS_PREP] only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe is a realization of only a condition. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Condition);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe is a realization of only a condition.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Cell);Is [X] [prop/*OP_IS_NOUNS_PREP] only [Y]?;Yes-No-2-part-1-rel+1-quant-only;Is universe a realization of only a cell?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Cell);[X] is [prop/*OP_IS_NOUNS_PREP] only [Y]. True or false?;Yes-No-2-part-1-rel+1-quant-only;Universe is a realization of only a cell. True or false?;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
[X] SubclassOf([prop] some [Y]);Universe SubclassOf(isRealizationOf some Cell);True or false: [X] is [prop/*OP_IS_NOUNS_PREP] only [Y].;Yes-No-2-part-1-rel+1-quant-only;True or false: Universe is a realization of only a cell.;OP_IS_NOUNS_PREP;biotop;Yes-No-2-part-1-rel+1-quant-only.csv;yn2p1r1_1_qo;is_noun_prep
